scheme,family,mask,sampling,segmentation,flag_scope,msig,segmentation_type,segmentation_backend,segmentation_max_words,segmentation_window,generation_num_candidates,stage,z_source,attack,attack_family,attack_setting,K,surrogate,anchor,attacker_model,attacker_seg,candidate_agg,bag_agg,dipper_lex,dipper_order,dataset,n_samples,n_sets,datasets,thr10,thr5,thr1,mean_z,mean_z_wm,mean_z_drop,TPR_at10,TPR_at5,TPR_at1,evade_rate_at5,ASR_at5_q50,ASR_at5_q55,ASR_at5_q60,ASR_at5_q65,ASR_at5_q70,ASR_at5_q75,ASR_at5_q80,ASR_at5_q85,ASR_at5_q90,ASR_at5_q95,ASR_at5_q100,ASR_at5,ASR_at1_q50,ASR_at1_q55,ASR_at1_q60,ASR_at1_q65,ASR_at1_q70,ASR_at1_q75,ASR_at1_q80,ASR_at1_q85,ASR_at1_q90,ASR_at1_q95,ASR_at1_q100,ASR_at1,evade_rate_at1,quality_pass_rate,4g_repeat_pct,4g_repeat_pct_ci,4g_repeat_pct_median,anchor_coverage,anchor_coverage_ci,anchor_coverage_median,anchor_merge,anchor_merge_ci,anchor_merge_median,anchor_n_anchors,anchor_n_anchors_ci,anchor_n_anchors_median,anchor_reorder,anchor_reorder_ci,anchor_reorder_median,anchor_reseg,anchor_reseg_ci,anchor_reseg_median,anchor_reword,anchor_reword_ci,anchor_reword_median,anchor_reword_novel,anchor_reword_novel_ci,anchor_reword_novel_median,anchor_split,anchor_split_ci,anchor_split_median,bert_F1,bert_F1_ci,bert_F1_median,bert_P,bert_P_ci,bert_P_median,bert_R,bert_R_ci,bert_R_median,distinct_2,distinct_2_ci,distinct_2_median,emb_sim,emb_sim_ci,emb_sim_median,gen_ppl_ci,gen_ppl_median,llm_judge,llm_judge_ci,llm_judge_median,llm_judge_content_recall,llm_judge_content_recall_ci,llm_judge_content_recall_median,llm_judge_contradiction,llm_judge_contradiction_ci,llm_judge_contradiction_median,llm_judge_detail_precision,llm_judge_detail_precision_ci,llm_judge_detail_precision_median,llm_judge_information_injection,llm_judge_information_injection_ci,llm_judge_information_injection_median,llm_quality,llm_quality_ci,llm_quality_median,llm_quality_coherence,llm_quality_coherence_ci,llm_quality_coherence_median,llm_quality_fluency,llm_quality_fluency_ci,llm_quality_fluency_median,llm_quality_informativeness,llm_quality_informativeness_ci,llm_quality_informativeness_median,llm_quality_relevance,llm_quality_relevance_ci,llm_quality_relevance_median,rep_2,rep_2_ci,rep_2_median,rep_3,rep_3_ci,rep_3_median,rep_4,rep_4_ci,rep_4_median,rouge1,rouge1_ci,rouge1_median,rouge2,rouge2_ci,rouge2_median,rougeL,rougeL_ci,rougeL_median,sent_dup_pct,sent_dup_pct_ci,sent_dup_pct_median,FPR_at10,FPR_at5,FPR_at1,null_sd,null_q90,null_q95,null_q99,bi_entro,tri_entro,sem_ent,mauve,bleu,gen_ppl,gen_ppl_scored_tokens,gen_ppl_total_nll,provider_draws_per_unit,provider_draws_per_unit_ci_lo_95,provider_draws_per_unit_ci_hi_95,provider_units_total,provider_sentences_total,provider_units_per_sentence,provider_draws_per_sentence,provider_draws_per_sentence_ci_lo_95,provider_draws_per_sentence_ci_hi_95
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K2,adaptive,K2-positional-bge,2.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.7889306507568108,5.461289334809408,3.672358684052597,0.6796875,0.55078125,0.3125,0.44921875,0.44921875,0.44921875,0.44921875,0.44921875,0.4453125,0.4296875,0.41015625,0.38671875,0.31640625,0.2265625,0.12890625,0.41015625,0.6875,0.6875,0.6875,0.6875,0.6796875,0.65625,0.62109375,0.58203125,0.49609375,0.36328125,0.1875,0.62109375,0.6875,0.9140625,0.3533967567107087,0.1920156210783719,0.0,0.5480830401677195,0.0152691303717918,0.5349577840319952,0.1553948448066095,0.0158984991716405,0.1538461538461538,59.0078125,2.668485643957497,57.0,0.045448240278517,0.0056133482258827,0.0355086372360844,0.1341906385813618,0.0128927185359691,0.1227285978039063,0.2926421296361731,0.0099362002940012,0.2872799231180735,0.5464210038575927,0.0136611898145061,0.5502626793291574,0.0956228290005501,0.0129495741603782,0.0909090909090909,0.9353361655957996,0.0025487952810917,0.9374653398990632,0.940383096691221,0.0022688654786978,0.9414467513561248,0.9304351794999092,0.0030078470393259,0.933472901582718,0.9638063762028536,0.0045912968794083,0.9702644099195824,0.966755771311,0.0022466573240757,0.9710421562194824,0.872489285928288,9.59567928314209,0.9306640625,0.0099708228303747,0.9666666666666668,0.9486979166666668,0.0095774358557521,1.0,0.0190104166666666,0.0096431170944761,0.0,0.9080729166666668,0.0158565054028325,1.0,0.1151041666666666,0.0170335017251107,0.0666666666666666,,,,,,,,,,,,,,,,0.0712607109588667,0.006741886181186,0.0637311917289762,0.0251522659889509,0.0051227946239395,0.0145138186720593,0.0124356680352837,0.0041091789133113,0.0037668123262016,0.7073578703638269,0.0099362002940012,0.7127200768819265,0.4368101629130069,0.0138411792352279,0.4252515409717186,0.5789255526680248,0.0135012604851034,0.576680956243,0.0794015522875817,0.0792909495544223,0.0,,,,,,,,10.21940513340195,10.910124376131824,2.5088705514970893,0.9855045544599266,0.2762072915441451,9.26527976989746,64415.0,143405.44916534424,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K2,adaptive,K2-positional-bge,2.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-512,512,1,c4-val-def-512,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.9776935452609905,5.468220951181138,3.4905274059201474,0.71484375,0.595703125,0.384765625,0.404296875,0.404296875,0.404296875,0.404296875,0.404296875,0.404296875,0.400390625,0.375,0.34375,0.302734375,0.23828125,0.138671875,0.375,0.615234375,0.61328125,0.61328125,0.611328125,0.611328125,0.607421875,0.57421875,0.537109375,0.46484375,0.365234375,0.20703125,0.57421875,0.615234375,0.94140625,0.5515562670447512,0.2501445756518538,0.0,0.5366278110082514,0.0100426238875212,0.5367074829931973,0.1370529177280645,0.0103922143365176,0.1111111111111111,58.9609375,1.817036870559406,58.0,0.0486506761569568,0.0042948065823838,0.0356718192627824,0.1212642587648167,0.0089253185627296,0.1,0.2991151266296323,0.0064038940567146,0.294972748718783,0.5516963741179973,0.0091163390186207,0.5552777777777778,0.0882798086403897,0.0106631926131879,0.0,0.9341998194577172,0.0017191085740101,0.9346947073936462,0.9397378587163984,0.0015614673666332,0.9406922161579132,0.9288359329802915,0.002043630121975,0.929701328277588,0.96195492984588,0.0036015556936769,0.9705012182387748,0.9673782280879096,0.0016287361593198,0.9709967970848083,0.3318064520043805,9.185618877410889,0.94052734375,0.0065632029268559,0.9666666666666668,0.952734375,0.006916640117675,1.0,0.0121093749999999,0.0053350668144179,0.0,0.9180989583333334,0.0106141729864411,1.0,0.0966145833333333,0.0118583011817258,0.0,,,,,,,,,,,,,,,,0.0724126976636287,0.0045433837658927,0.0657403435181213,0.0262665390802933,0.0035685344209635,0.0151324326387298,0.0132162394603367,0.0030991410480188,0.0036564171122994,0.7008848733703676,0.0064038940567146,0.705027251281217,0.4278004626770366,0.0091063387650759,0.4246218938461052,0.572984601212023,0.0090357884849104,0.5765788523998556,0.5333868883900328,0.3610050717295979,0.0,,,,,,,,10.658157898804369,11.531106760510774,2.525232577285157,0.919822038388464,0.2691319903989466,8.834701538085938,128711.0,280421.0149002075,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K32,adaptive,K32-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256,256,1,c4-val-def-256,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.084872806459316,5.560589022235945,4.475716215776629,0.4140625,0.29296875,0.125,0.70703125,0.703125,0.703125,0.69921875,0.6953125,0.66015625,0.6328125,0.56640625,0.51953125,0.39453125,0.22265625,0.08203125,0.56640625,0.87109375,0.87109375,0.8671875,0.86328125,0.828125,0.796875,0.71875,0.66015625,0.5078125,0.2890625,0.10546875,0.71875,0.875,0.8203125,0.4210561070617923,0.2165504218618778,0.0,0.4467569947319131,0.0154484463236769,0.4542852722772277,0.1842894687012334,0.0190473964390416,0.1666666666666666,48.6484375,2.36728138746802,47.0,0.0855981163411803,0.0093195692188942,0.0634730538922155,0.1678413286169783,0.0136071266853679,0.1489361702127658,0.3748313903792032,0.0117343480823936,0.3689369811517777,0.6348433751926326,0.0126089801178944,0.6447630291786135,0.1257167134416269,0.0145723558588682,0.1111111111111111,0.9139046147465706,0.0032144531767792,0.9165971279144288,0.9194139926694334,0.003688611235575,0.9228928685188292,0.9088681279681624,0.0033908862268671,0.9100030064582824,0.9658548445071452,0.0047104055344899,0.9768785268785268,0.9476981023326516,0.0041419700378257,0.9560365676879884,0.6559271275922154,11.214702606201172,0.8906901041666666,0.0117407888410902,0.9166666666666666,0.9044270833333334,0.0151986464881307,0.9333333333333332,0.0244791666666666,0.0115069859541906,0.0,0.8627604166666667,0.019553986894854,0.9333333333333332,0.1799479166666667,0.0203072506302827,0.1999999999999999,,,,,,,,,,,,,,,,0.071255554251179,0.0090700664893936,0.0571778848609715,0.0279132080336977,0.0077404893402446,0.0134012750291819,0.0158996790634461,0.0071081455762003,0.0032154673283705,0.6251686096207968,0.0117343480823936,0.6310630188482222,0.3354136849177913,0.0121809679174553,0.323813823435179,0.464516464607955,0.0134043196081332,0.457571318964916,0.8755654584815126,0.6380020894053775,0.0,,,,,,,,9.836813148692052,10.42033934169229,2.350408536965069,0.6689820339146936,0.1893421097432523,10.583126341537172,61523.0,145148.80700946003,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K32,adaptive,K32-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.1040258482225909,5.449667950393632,4.345642102171041,0.375,0.25390625,0.078125,0.74609375,0.74609375,0.74609375,0.7421875,0.7265625,0.703125,0.68359375,0.61328125,0.55859375,0.421875,0.25,0.08984375,0.61328125,0.921875,0.921875,0.91796875,0.8984375,0.875,0.85546875,0.76953125,0.69921875,0.51953125,0.30859375,0.12109375,0.76953125,0.921875,0.8359375,0.5554312382398203,0.3266143097047999,0.0,0.4681763359331503,0.0144712136952018,0.4574720959073998,0.1605474155474155,0.0167030479919724,0.1428571428571428,49.93359375,2.242445503876823,49.0,0.081090970217945,0.0092401540462817,0.0649651972157772,0.1572753262060264,0.0157504471804236,0.1442441054091539,0.3556494820838052,0.0096984171865358,0.3529504364457806,0.6201190300885272,0.0121828735677237,0.6293126239259749,0.1259881385082442,0.0182700186300869,0.1111111111111111,0.9181496573146432,0.0026036745989053,0.9205288290977478,0.923444445244968,0.0026800881354971,0.9257411360740662,0.9130819297861308,0.0029297414431971,0.915045827627182,0.9623381133517918,0.0055452565302765,0.9724454286618158,0.9504484545905144,0.0035657323114171,0.956388294696808,0.789044607619857,10.73229694366455,0.8911458333333333,0.011608361613955,0.9,0.9052083333333334,0.0127991727149292,0.9333333333333332,0.0223958333333333,0.0078116299438347,0.0,0.8513020833333333,0.0193999948321764,0.8999999999999999,0.16953125,0.0193326777319688,0.1333333333333333,,,,,,,,,,,,,,,,0.0720508003597893,0.0074319039964597,0.0619548425430778,0.0274142651251878,0.0056618136793036,0.0151515151515151,0.0147320336531929,0.0046609169172681,0.0037041610075317,0.6443505179161948,0.0096984171865358,0.6470495635542193,0.3570799868026917,0.0117874248145599,0.3509615384615385,0.4841185120254986,0.0125552449837717,0.4842732561873081,0.5516488704185165,0.7341009687196108,0.0,,,,,,,,10.156292964119842,10.837660659508463,2.4573463750140623,0.6044298603815288,0.204149594737737,10.334224700927734,62269.0,145426.82122802734,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K32,adaptive,K32-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-512,512,1,c4-val-def-512,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.0924947270914345,5.435089921287727,4.342595194196292,0.369140625,0.263671875,0.111328125,0.736328125,0.732421875,0.73046875,0.7265625,0.708984375,0.693359375,0.662109375,0.58984375,0.533203125,0.419921875,0.2578125,0.1015625,0.58984375,0.884765625,0.8828125,0.876953125,0.859375,0.83984375,0.802734375,0.724609375,0.65234375,0.509765625,0.322265625,0.125,0.724609375,0.888671875,0.810546875,0.6897894509737107,0.3570890465233081,0.0,0.4606552478517484,0.0104718435020969,0.4539393939393939,0.153741453154369,0.012872548418755,0.125,50.4921875,1.6562411261540804,48.0,0.0895208831975285,0.0071696253432814,0.0695364238410596,0.1447353755933541,0.0097468107577994,0.1346153846153847,0.3604395744806891,0.0072064601889677,0.3582652641476171,0.6180429666396825,0.0086624696137867,0.6194795296167248,0.1089916434783034,0.0101664218625534,0.1,0.9168492087628692,0.0019221879092314,0.9174295663833618,0.9228743318235502,0.0019909341012224,0.9252142906188964,0.9111521147424356,0.0022292896604466,0.911340743303299,0.9628484655943776,0.0046157046361143,0.9753592390204412,0.9506936961552128,0.0022695710192824,0.9560968279838562,0.4482330293429655,10.39890718460083,0.8877604166666666,0.0089579452322356,0.9166666666666666,0.902734375,0.0095230073456639,0.9333333333333332,0.0329427083333333,0.0097772653354302,0.0,0.8576822916666667,0.013939861639765,0.9333333333333332,0.1764322916666666,0.0151768337650493,0.1333333333333333,,,,,,,,,,,,,,,,0.0710375719531634,0.0055416009069412,0.0575954222213007,0.0271201867896949,0.0045643583811357,0.0134539969834087,0.0145683140642902,0.0040872425412366,0.003129959442779,0.6395604255193109,0.0072064601889677,0.6417347358523828,0.3511568925353734,0.0084319557180962,0.3429242615391308,0.4731310972622286,0.009259165223209,0.468763855635364,0.718739620849703,0.5129104948908104,0.0,,,,,,,,10.600558556253551,11.452251034913456,2.4425347786426888,0.5489907151800646,0.1949616187835358,9.969664573669434,123499.0,283991.754989624,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K4,adaptive,K4-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256,256,1,c4-val-def-256,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.503075314387388,5.578075818018988,4.0750005036316,0.5703125,0.4453125,0.21875,0.5546875,0.55078125,0.55078125,0.55078125,0.54296875,0.53515625,0.53515625,0.5,0.45703125,0.3984375,0.3046875,0.15625,0.5,0.77734375,0.77734375,0.77734375,0.76953125,0.76171875,0.76171875,0.72265625,0.66015625,0.5546875,0.4140625,0.1953125,0.72265625,0.78125,0.9296875,0.7488979969880378,0.6051678509872315,0.0,0.5021557147921,0.0160862328763974,0.5031645569620253,0.1553884242119536,0.0169005666191296,0.125,54.19140625,2.5173552938893824,53.0,0.0642669001000484,0.0092259893937136,0.0445382090951711,0.1345710426342471,0.0122748120724688,0.1111111111111111,0.3283813325639017,0.0116806387484602,0.3165153899548024,0.5789037746205822,0.0145315365919606,0.5841858648965248,0.0937415852121734,0.0138029721733005,0.0833333333333333,0.9268586486577988,0.0029832719426925,0.9283725917339324,0.9336396809667348,0.0029666252795482,0.9356055557727814,0.9204088163096458,0.0033909345262688,0.923773854970932,0.9627058336476793,0.0072584115811031,0.9702231417171568,0.9588491783943028,0.0029791297812528,0.964089810848236,0.5350193894658773,10.229005336761476,0.9262369791666668,0.0108643700459393,0.95,0.9385416666666668,0.0112394610377945,1.0,0.01796875,0.0105857532558491,0.0,0.9078125,0.0163018314508489,1.0,0.1234374999999999,0.0178620350776145,0.0666666666666666,,,,,,,,,,,,,,,,0.0674023442853154,0.0080514635339016,0.056910569105691,0.0248514579169952,0.0070024753090389,0.0133333333333333,0.0134570279967205,0.0064399334405128,0.0030030300844094,0.6716186674360983,0.0116806387484602,0.6834846100451976,0.3952524704725139,0.0149709010132515,0.3886180058510736,0.5330771795314955,0.0149410265404517,0.5282925971513979,0.3670825473868237,0.366703983839494,0.0,,,,,,,,9.837221622695209,10.42581839841024,2.2743624542066168,0.9101048049510396,0.2362715442335813,9.533054048619512,61298.0,138212.59313055495,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K4,adaptive,K4-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.5318116176149488,5.457187074818648,3.9253754572037,0.60546875,0.44921875,0.203125,0.55078125,0.55078125,0.55078125,0.546875,0.5390625,0.53515625,0.515625,0.48046875,0.4609375,0.390625,0.265625,0.1484375,0.48046875,0.796875,0.796875,0.79296875,0.78515625,0.78125,0.76171875,0.71484375,0.68359375,0.59375,0.38671875,0.21484375,0.71484375,0.796875,0.890625,0.3781750375052345,0.2185081780510765,0.0,0.5150258119872015,0.015092873794469,0.5119799139167862,0.1521921542509778,0.0176010397540747,0.125,55.34375,2.5421090383156804,55.5,0.0614038080154327,0.0077079327417708,0.0451413637443573,0.1315081306345031,0.0142569190152108,0.111111111111111,0.3185855111360225,0.0108128390648374,0.3133983607667818,0.5708424969473589,0.0133300220162165,0.57650211352657,0.0906674568033993,0.0138926107362081,0.0769230769230769,0.9293089155107735,0.0026360862074588,0.9312725365161896,0.935564950108528,0.0023606776171107,0.9370535612106324,0.923301228089258,0.0032255908833314,0.9268480837345124,0.964062306489466,0.004520298077579,0.9720266040688575,0.9619334794115276,0.0026257455828796,0.9679904282093048,0.7062558179779517,9.733532905578612,0.9249348958333332,0.0104615255366155,0.9499999999999998,0.93515625,0.0110304483363639,1.0,0.021875,0.0105111002766509,0.0,0.9049479166666669,0.0160743430300934,1.0,0.1184895833333333,0.0184863766511148,0.0666666666666666,,,,,,,,,,,,,,,,0.0688128233007603,0.006223580158983,0.0625,0.0228718367996223,0.0045128571442096,0.0141177252192399,0.010718502121628,0.0034597808638163,0.0034965034965035,0.6814144888639775,0.0108128390648374,0.6866016392332182,0.4048651517005528,0.0136541068168876,0.4015355086372361,0.5437053991703236,0.0136993345271243,0.5459102301207563,0.1217602926587301,0.1228859813308605,0.0,,,,,,,,10.186912684597992,10.870056719697171,2.54951760032232,0.8501981475750475,0.2422704026710759,9.605402946472168,61813.0,139841.15126037598,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K4,adaptive,K4-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-512,512,1,c4-val-def-512,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.68271052257478,5.454543538042344,3.771833015467564,0.6171875,0.4765625,0.259765625,0.5234375,0.5234375,0.521484375,0.521484375,0.51953125,0.51171875,0.5078125,0.470703125,0.439453125,0.388671875,0.283203125,0.1484375,0.470703125,0.740234375,0.73828125,0.736328125,0.732421875,0.71875,0.7109375,0.65234375,0.609375,0.537109375,0.384765625,0.197265625,0.65234375,0.740234375,0.884765625,0.6449495962326786,0.3358155965019284,0.0,0.5113613310226798,0.0110035339175826,0.5135135135135135,0.1584660881627613,0.0120720125346119,0.1666666666666666,56.19921875,1.826085110042156,55.0,0.0563824951533945,0.005237840859007,0.0390879478827361,0.1418634711046643,0.0103287976810038,0.1269841269841271,0.3174753142668054,0.0073681281016132,0.3103448275862069,0.5716071067393249,0.0092610955529373,0.5711125158027812,0.1054199211588576,0.0110680503515818,0.0909090909090909,0.9290525638498366,0.0019457675233171,0.9296566843986512,0.934950803522952,0.0019377418314993,0.9369788467884064,0.9234754828503356,0.0022957510069307,0.9245181679725648,0.96145036512302,0.0044495421212644,0.9719363645909902,0.9626274298643692,0.0019951132685527,0.9669718146324158,0.3526117107578012,9.424612522125244,0.9241861979166668,0.0073108241644753,0.95,0.9354166666666668,0.0083032075867219,1.0,0.0196614583333333,0.0067186614429464,0.0,0.9037760416666668,0.0115037727854392,1.0,0.1227864583333333,0.012664438961446,0.0666666666666666,,,,,,,,,,,,,,,,0.0727758333724503,0.0055231958509911,0.0625,0.0269817932574128,0.004590757168801,0.015625,0.0139066534744649,0.0041045952952075,0.0033444816053511,0.6825246857331946,0.0073681281016132,0.689655172413793,0.40441058296105,0.0094206106855466,0.3996779388083736,0.5436947324737817,0.0096699526261752,0.5496629614749342,0.6564010735789814,0.4857471203428458,0.0,,,,,,,,10.63180088655505,11.498688001424872,2.543724473095736,0.8606183595788859,0.242299859166772,9.026905059814451,126863.0,279125.19708251953,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K64,adaptive,K64-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256,256,1,c4-val-def-256,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.1109520973193412,5.560757139814086,4.449805042494745,0.40625,0.24609375,0.10546875,0.75390625,0.75390625,0.7421875,0.73046875,0.72265625,0.70703125,0.671875,0.6328125,0.5390625,0.39453125,0.21484375,0.078125,0.6328125,0.890625,0.87890625,0.86328125,0.85546875,0.83203125,0.796875,0.73828125,0.640625,0.46484375,0.2578125,0.08984375,0.73828125,0.89453125,0.80078125,1.4962008051839224,0.7447100570466058,0.0,0.4277074603315033,0.0148019478222018,0.4197701149425287,0.1603199959082312,0.0191832536597605,0.1111111111111111,46.17578125,2.2445271130732403,43.0,0.1056639054028263,0.0113910628252589,0.0821114369501466,0.1566878156867239,0.014898495799765,0.1369626979533856,0.3947491857544389,0.01220836035162,0.3841995841995842,0.6522415809904828,0.0124064938839891,0.6536139455782313,0.1252416012796635,0.0162632890443459,0.1111111111111111,0.9089598266873508,0.0029759479412482,0.9118607640266418,0.9138686042279004,0.003267775684344,0.9175304472446442,0.9043817052152008,0.0032539349728587,0.9054969251155852,0.9536377308157864,0.0100426449206418,0.9753843823373476,0.941701828269288,0.0044041455639127,0.9480675756931304,0.6903627361283181,11.5801100730896,0.8724609375,0.0144552313937025,0.9,0.8880208333333335,0.0163926853059015,0.9333333333333332,0.0348958333333333,0.0148381339694236,0.0,0.8523437500000001,0.0207658821138398,0.9333333333333332,0.215625,0.0239031554863521,0.2,,,,,,,,,,,,,,,,0.0807854264431487,0.0115893172191133,0.0579031920094991,0.0368315710921629,0.0099907717591626,0.0136054421768707,0.0234016396633624,0.0089402267923573,0.0030773892376596,0.605250814245561,0.01220836035162,0.6158004158004158,0.3171568932885759,0.0121730062549926,0.3133863214246695,0.4350742669474499,0.0135509556440046,0.4327487684729063,1.144405704135893,0.8151333930351509,0.0,,,,,,,,9.818040974126378,10.400379247562354,2.287662341340968,0.5460878755822917,0.1761496608540094,10.355641492284244,62783.0,146757.23658160178,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K64,adaptive,K64-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.0962954953574808,5.468350382579956,4.372054887222475,0.38671875,0.23828125,0.08203125,0.76171875,0.75390625,0.75390625,0.75,0.734375,0.70703125,0.6796875,0.58203125,0.5,0.32421875,0.17578125,0.0703125,0.58203125,0.91015625,0.91015625,0.90625,0.8828125,0.84765625,0.8125,0.69140625,0.59765625,0.41015625,0.2265625,0.09765625,0.69140625,0.91796875,0.76171875,0.9202805882791728,0.5712877467347862,0.0,0.4427383427682598,0.0161164846081413,0.4425824175824175,0.1719346052023217,0.0171738882683806,0.1666666666666666,47.05859375,2.232199220635412,45.0,0.098650613823284,0.0110885075353851,0.0758137075639524,0.1630921526172921,0.0145134828981396,0.1428571428571429,0.3770891063312803,0.0124702235719756,0.3660823973323973,0.6383253423762627,0.0128083403441281,0.6426955397543633,0.1239782605881677,0.0171639294209796,0.1,0.9112241428811104,0.0035221701705172,0.9143122434616088,0.916476408019662,0.0038151860291798,0.9206204116344452,0.9064089548774064,0.0038325191194904,0.9105457365512848,0.9577227557722467,0.006966181891104,0.9679979518689196,0.9424854782409966,0.006182173229956,0.9534952342510224,0.6219183900355814,10.795494556427002,0.8656901041666667,0.0131358503087614,0.8833333333333333,0.8794270833333335,0.0159011938430985,0.9333333333333332,0.0283854166666666,0.010437395650399,0.0,0.8322916666666667,0.0213350486909824,0.8666666666666667,0.2205729166666667,0.0221885118851962,0.2,,,,,,,,,,,,,,,,0.0804472508071473,0.0093800174103783,0.0664459161147902,0.034651868612207,0.0082996475115359,0.015520120756656,0.021223706991686,0.007741539205119,0.0035286649573075,0.6229108936687197,0.0124702235719756,0.6339176026676028,0.334832380906094,0.0124089734994191,0.3279787524766004,0.4499657127247388,0.0138190111935701,0.4500571003638488,0.9760449852523402,0.7928537881824858,0.0,,,,,,,,10.140251557638145,10.808698698598487,2.4695904626380285,0.5428606973169391,0.18675664743857,10.226975440979004,63415.0,147441.70546722412,,,,,,,,,
PMark,pmark,online,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adp-K64,adaptive,K64-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,,,,,c4-val-def-512,512,1,c4-val-def-512,1.2815515594457412,1.6448536269514722,2.3263478740408408,1.0406454276871957,5.4489160276716575,4.408270599984462,0.365234375,0.251953125,0.08203125,0.748046875,0.748046875,0.740234375,0.736328125,0.724609375,0.7109375,0.67578125,0.599609375,0.513671875,0.3984375,0.22265625,0.06640625,0.599609375,0.91796875,0.908203125,0.90234375,0.890625,0.875,0.826171875,0.734375,0.62890625,0.494140625,0.26953125,0.0859375,0.734375,0.91796875,0.787109375,0.8957196991797617,0.3699694161389284,0.0,0.4381124565625732,0.0107089330299135,0.4397802197802197,0.1686082925788808,0.013365937663649,0.1666666666666666,48.05078125,1.6326684052551887,47.0,0.0967797383195261,0.0078343696340385,0.0753022416351516,0.1605249695050456,0.0107252870450456,0.1428571428571429,0.3823817399064133,0.0080183860825627,0.3737987780540972,0.640090529614635,0.0085114714117221,0.6389710716633794,0.1221778285113985,0.0116499369750722,0.1081871345029239,0.9120929507771508,0.0019961619253074,0.9135873317718506,0.917890158481896,0.002089052183231,0.9212955832481384,0.9066745020681992,0.0023514745478674,0.908698171377182,0.9590176269715748,0.0050016717794479,0.9724263774139592,0.9441243901965208,0.0036796493470078,0.9525157809257508,0.5056836747748453,10.634897708892822,0.8758463541666666,0.0090677049725042,0.9,0.8923177083333335,0.0110052105282407,0.9333333333333332,0.02734375,0.0073497041973604,0.0,0.8430989583333334,0.014782905640779,0.8666666666666667,0.2046875,0.0157668522409717,0.2,,,,,,,,,,,,,,,,0.0765417913904736,0.0066722716323554,0.0585440220778064,0.0327660974524874,0.0055323197946259,0.0151899707737271,0.019479211618506,0.0049876311290447,0.0039604115691072,0.6176182600935867,0.0080183860825627,0.6262012219459028,0.3280900008984118,0.0081755533756705,0.3256772956125629,0.4452873946035366,0.0090258457776155,0.4493933814851532,0.9519778585327088,0.5797308078760853,0.0,,,,,,,,10.595645260108716,11.443586034310902,2.4917618519453244,0.5382196765495726,0.1805266503091905,10.044389724731444,124702.0,287689.298866272,,,,,,,,,
